query_id,point_id
30,33557
30,33735
30,33838
30,34206
30,34243
30,34396
30,34420
30,34522
30,34561
30,34587
30,34675
30,35023
30,35113
30,35144
30,35147
30,35380
30,35524
30,35541
30,35569
30,36092
30,36542
30,36543
30,36659
30,36760
30,37186
30,37372
30,37417
30,37805
30,37914
30,38217
30,38268
30,38362
30,38775
30,39086
30,39475
30,39516
30,39684
30,39940
30,40158
30,40195
30,40408
30,40445
30,40539
30,40705
30,41063
30,41198
30,41464
30,41532
30,41668
30,41760
30,41897
30,42008
30,42257
30,42631
30,42998
30,43054
30,43387
30,43626
30,43795
30,43976
30,44325
30,44343
30,44566
30,44666
30,44691
30,44980
30,45007
30,45150
30,45161
30,45344
30,45438
30,45658
30,45771
30,45775
30,46040
30,46631
30,46649
30,47196
30,47208
30,47443
30,47537
30,47926
30,48241
30,48347
30,48853
30,49318
30,49491
30,49663
30,49670
30,49729
30,49877
31,376
31,12006
31,17435
31,19935
31,21959
31,23757
31,28045
31,33993
31,39220
31,40342
31,49095
31,49977
32,1454
32,2783
32,3500
32,5882
32,7853
32,12597
32,27313
32,29055
32,29167
32,43122
32,47713
33,174
33,906
33,2550
33,3788
33,3957
33,4407
33,4560
33,4573
33,5714
33,6545
33,6650
33,6910
33,6957
33,6959
33,7099
33,7272
33,7388
33,7993
33,8123
33,8315
33,8421
33,8867
33,9207
33,9292
33,9443
33,9546
33,9834
33,10089
33,10233
33,10532
33,10812
33,11717
33,12237
33,12477
33,12829
33,13220
33,13489
33,14484
33,14858
33,15603
33,15631
33,15748
33,16169
33,16405
33,16469
33,16519
33,16924
33,17401
33,18076
33,18210
33,19072
33,19161
33,20900
33,21072
33,21118
33,21307
33,21679
33,21781
33,22207
33,22220
33,22307
33,23077
33,23338
33,23391
33,23590
33,23892
33,23974
33,24174
33,24287
33,24725
33,24994
33,25508
33,26310
33,26349
33,26985
33,28844
33,29125
33,29467
33,29820
33,30009
33,30261
33,30536
33,31258
33,31561
33,31637
33,32140
33,32402
33,33305
33,33513
33,33664
33,34029
33,34032
33,34293
33,34799
33,34946
33,35019
33,35133
33,35243
33,35870
33,36172
33,36590
33,36710
33,37039
33,38622
33,38901
33,38968
33,38997
33,40124
33,40608
33,40611
33,40713
33,41649
33,42023
33,42095
33,42310
33,42340
33,42342
33,42424
33,42610
33,43662
33,44481
33,44687
33,44717
33,44823
33,44946
33,45495
33,47030
33,47483
33,47548
33,48495
33,48619
33,49139
33,49348
33,49620
33,49661
34,288
34,545
34,1030
34,1076
34,1166
34,1197
34,1294
34,1321
34,1639
34,2085
34,2168
34,2181
34,2491
34,2667
34,2685
34,2823
34,2833
34,2857
34,3152
34,3154
34,3269
34,3327
34,3355
34,3506
34,3642
34,3802
34,4130
34,4290
34,5217
34,5340
34,5508
34,5551
34,5677
34,5706
34,5954
34,6017
34,6125
34,7146
34,7260
34,7866
34,7963
34,7987
34,8024
34,8465
34,8642
34,8711
34,9012
34,9350
34,9417
34,9439
34,9821
34,9856
34,10027
34,10608
34,10913
34,11223
34,11575
34,11626
34,11997
34,12016
34,12168
34,12220
34,12339
34,12580
34,12614
34,12759
34,12919
34,13170
34,13332
34,13447
34,13726
34,13836
34,13900
34,14044
34,14055
34,14056
34,14109
34,14384
34,14580
34,15198
34,15552
34,15596
34,15642
34,15654
34,15776
34,15990
34,16108
34,16198
34,16854
34,17153
34,17161
34,17197
34,17228
34,17449
34,17486
34,17589
34,17688
34,17852
34,17917
34,18042
34,18130
34,18770
34,18876
34,18935
34,19038
34,19110
34,19485
34,19495
34,19554
34,19624
34,19940
34,20287
34,20419
34,20448
34,20481
34,20670
34,20778
34,20858
34,20958
34,21202
34,21529
34,21651
34,21662
34,21758
34,21823
34,22076
34,23150
34,23409
34,23620
34,23677
34,23700
34,23806
34,23868
34,24005
34,24251
34,24470
34,24726
34,25014
34,25707
34,25949
34,26259
34,26439
34,26528
34,26703
34,26807
34,26974
34,27122
34,27813
34,27834
34,27873
34,28272
34,28384
34,28471
34,28591
34,28595
34,29068
34,29318
34,29361
34,29411
34,29429
34,29542
34,29680
34,29760
34,29920
34,30064
34,30286
34,30348
34,30402
34,30550
34,30792
34,31125
34,31212
34,31726
34,31883
34,31994
34,32753
34,33020
34,33033
34,33051
34,33209
34,33239
34,33377
34,33461
34,33519
34,33655
34,33958
34,34054
34,34119
34,34149
34,34394
34,34503
34,34750
34,34991
34,35279
34,35450
34,35737
34,35745
34,35768
34,35769
34,35899
34,36012
34,36283
34,36456
34,36520
34,36684
34,36781
34,37313
34,37683
34,38061
34,38133
34,38189
34,38372
34,38723
34,38886
34,38888
34,38983
34,39224
34,39433
34,39837
34,40155
34,40240
34,40258
34,40540
34,40699
34,41029
34,41247
34,41280
34,41311
34,41453
34,41483
34,41533
34,41563
34,41588
34,41637
34,41863
34,42043
34,42316
34,42333
34,42458
34,42477
34,42643
34,42673
34,42713
34,42767
34,42787
34,42919
34,43242
34,43576
34,43661
34,43690
34,44237
34,44252
34,44595
34,44635
34,44650
34,44803
34,44859
34,44979
34,45031
34,45144
34,45233
34,45451
34,45575
34,45585
34,45871
34,46001
34,46011
34,46081
34,46413
34,46487
34,46996
34,47198
34,47238
34,47504
34,47575
34,47627
34,47841
34,48446
34,48871
34,48915
34,49054
34,49111
34,49167
34,49217
34,49448
34,49809
35,1055
35,1179
35,2719
35,4212
35,4672
35,4945
35,5928
35,7446
35,8218
35,8748
35,9128
35,9369
35,10217
35,10825
35,12206
35,12823
35,13066
35,13377
35,15993
35,17445
35,17828
35,19366
35,20075
35,22242
35,25196
35,26374
35,27194
35,28326
35,28618
35,28761
35,33045
35,33402
35,34784
35,35484
35,37940
35,38335
35,39045
35,39580
35,39720
35,41142
35,44862
35,47116
35,48270
36,82
36,359
36,652
36,666
36,730
36,973
36,982
36,1266
36,1297
36,1346
36,1383
36,1750
36,1793
36,1865
36,1967
36,2031
36,2064
36,2201
36,2578
36,3082
36,3373
36,3628
36,3748
36,4005
36,4167
36,4241
36,4339
36,4570
36,4738
36,5021
36,5029
36,5526
36,6161
36,6453
36,6782
36,6847
36,6925
36,7148
36,7165
36,7601
36,7942
36,8384
36,8496
36,9050
36,9686
36,10299
36,10460
36,10997
36,11080
36,11480
36,11926
36,12080
36,12363
36,12633
36,12742
36,12778
36,12853
36,12900
36,13001
36,13247
36,13353
36,13744
36,13756
36,14346
36,14947
36,14987
36,15942
36,16395
36,16436
36,16518
36,16600
36,16616
36,16665
36,17093
36,17620
36,18439
36,18800
36,19951
36,20074
36,20142
36,21465
36,21476
36,21543
36,21796
36,22014
36,22067
36,22325
36,22350
36,22415
36,22521
36,22674
36,22713
36,22924
36,23293
36,23792
36,24031
36,24508
36,24846
36,25411
36,25585
36,25660
36,26074
36,26327
36,26503
36,26557
36,26700
36,26767
36,26894
36,27024
36,27040
36,27390
36,27487
36,27511
36,27707
36,27985
36,28287
36,30360
36,30661
36,30675
36,30791
36,31494
36,31707
36,31882
36,31932
36,32104
36,32157
36,32855
36,33081
36,33156
36,33339
36,33430
36,33830
36,33954
36,34166
36,34383
36,34428
36,34556
36,34948
36,35117
36,35288
36,35651
36,35841
36,35906
36,36003
36,36230
36,36381
36,36445
36,36891
36,37028
36,37108
36,37679
36,37692
36,37795
36,38326
36,38517
36,38518
36,39043
36,39300
36,39606
36,39634
36,39744
36,39774
36,39788
36,39905
36,40048
36,40367
36,40392
36,40463
36,40659
36,41006
36,41050
36,41139
36,41416
36,42019
36,42232
36,42629
36,42821
36,42942
36,43021
36,43479
36,43728
36,43900
36,44068
36,44225
36,44564
36,44570
36,44718
36,45597
36,46250
36,46267
36,46333
36,46336
36,46586
36,46737
36,47104
36,47948
36,48102
36,48571
36,48586
36,48838
36,48945
36,49323
36,49667
36,49735
36,49835
37,408
37,464
37,467
37,634
37,836
37,1059
37,1241
37,1542
37,1564
37,1666
37,1690
37,1798
37,1809
37,1955
37,2105
37,2203
37,2668
37,2976
37,3207
37,3351
37,3572
37,3632
37,3654
37,3688
37,3973
37,4050
37,4318
37,4494
37,4690
37,4909
37,5034
37,5498
37,5572
37,6619
37,6645
37,6657
37,6932
37,7004
37,7213
37,7231
37,7618
37,8245
37,8342
37,8346
37,8587
37,8592
37,8615
37,8621
37,8687
37,8889
37,8933
37,8955
37,8980
37,9389
37,9528
37,9799
37,10085
37,10213
37,10252
37,10429
37,10568
37,10680
37,10724
37,11020
37,11023
37,11032
37,11033
37,11129
37,11181
37,11206
37,11438
37,11629
37,11768
37,12083
37,12600
37,12607
37,13157
37,13253
37,13257
37,13324
37,13474
37,13875
37,14100
37,14186
37,14228
37,14279
37,15054
37,15236
37,15345
37,15371
37,15479
37,15607
37,15621
37,15781
37,15899
37,15919
37,16011
37,16067
37,16241
37,16351
37,16369
37,17240
37,17461
37,17546
37,17557
37,17598
37,17633
37,17793
37,18096
37,18206
37,18505
37,18577
37,18789
37,18945
37,19067
37,19130
37,19364
37,19620
37,19729
37,19948
37,20183
37,20349
37,20363
37,20702
37,20822
37,21069
37,21170
37,21652
37,22303
37,22403
37,22474
37,22604
37,22731
37,23358
37,23534
37,23647
37,23719
37,23967
37,24007
37,24184
37,24254
37,24405
37,24414
37,24717
37,24760
37,24933
37,24939
37,24991
37,25039
37,25236
37,25314
37,25422
37,25523
37,25883
37,25900
37,25963
37,26119
37,26220
37,26227
37,26272
37,26421
37,26464
37,26554
37,26648
37,26881
37,27452
37,27460
37,27799
37,28123
37,28145
37,28217
37,28321
37,28789
37,29011
37,29228
37,29254
37,29270
37,29461
37,29675
37,29945
37,29985
37,30115
37,30522
37,30523
37,30687
37,30817
37,31052
37,31218
37,31565
37,31653
37,31703
37,32124
37,32291
37,32545
37,32849
37,33065
37,33070
37,33095
37,33178
37,33188
37,33343
37,33420
37,33521
37,33642
37,33831
37,33854
37,33940
37,34070
37,34442
37,34714
37,35063
37,35141
37,35158
37,35174
37,35323
37,35454
37,35521
37,35865
37,36116
37,37095
37,37184
37,37345
37,37775
37,37854
37,38835
37,39011
37,39113
37,39123
37,39190
37,39306
37,39440
37,39785
37,40305
37,40366
37,41049
37,41114
37,41120
37,41148
37,41316
37,41468
37,41510
37,41765
37,41944
37,41998
37,42099
37,42171
37,42411
37,42741
37,42763
37,43068
37,43119
37,43402
37,43485
37,44005
37,44081
37,44116
37,44394
37,44446
37,44848
37,44952
37,45092
37,45375
37,45560
37,45642
37,45661
37,46392
37,46539
37,46816
37,47420
37,48122
37,48164
37,48301
37,48400
37,48655
37,48746
37,48978
38,564
38,1744
38,1959
38,2079
38,3185
38,3218
38,3828
38,3982
38,4450
38,5344
38,5562
38,5774
38,5927
38,6281
38,6738
38,6947
38,7459
38,7590
38,7595
38,7679
38,9024
38,9134
38,9461
38,9545
38,9709
38,11216
38,11272
38,11375
38,12131
38,12171
38,12422
38,12961
38,13008
38,13450
38,13815
38,14180
38,14788
38,14880
38,15277
38,15706
38,15921
38,16577
38,16694
38,16781
38,16941
38,16953
38,17241
38,17426
38,17608
38,18425
38,18450
38,18815
38,18921
38,19524
38,19689
38,19807
38,19839
38,20064
38,20126
38,20430
38,20879
38,20947
38,21065
38,21139
38,21500
38,21708
38,21832
38,22261
38,22431
38,23000
38,23203
38,23784
38,24535
38,24829
38,24841
38,25408
38,26804
38,27112
38,27423
38,27709
38,28345
38,28616
38,28905
38,28997
38,29070
38,29075
38,29841
38,30173
38,30809
38,30893
38,30928
38,31183
38,31385
38,31583
38,31750
38,31928
38,32185
38,32815
38,32819
38,33087
38,33352
38,33356
38,33933
38,34224
38,34312
38,34471
38,35747
38,35772
38,36029
38,37036
38,37171
38,37712
38,37984
38,38234
38,38264
38,38456
38,38820
38,39117
38,39691
38,40559
38,40632
38,41060
38,41170
38,41375
38,41413
38,41585
38,42797
38,42986
38,42995
38,43040
38,44441
38,44444
38,44510
38,44903
38,45829
38,46406
38,46596
38,46615
38,46915
38,47378
38,47431
38,47605
39,422
39,1530
39,3241
39,3549
39,4974
39,8361
39,14192
39,14514
39,16743
39,16963
39,18431
39,20529
39,23666
39,24345
39,24836
39,27053
39,27223
39,27353
39,29700
39,29889
39,30602
39,30986
39,31287
39,34881
39,36723
39,36828
39,37172
39,40308
39,45776
39,46289
39,48808
40,4374
40,5528
40,6045
40,7316
40,8225
40,10108
40,11292
40,16653
40,17522
40,19674
40,20284
40,23311
40,28913
40,30085
40,32937
40,33265
40,33332
40,37091
40,39462
40,42765
40,45116
40,46438
41,187
41,465
41,844
41,931
41,1060
41,1417
41,1443
41,1790
41,1898
41,2250
41,2723
41,3295
41,3339
41,3460
41,3481
41,3489
41,3499
41,3972
41,4092
41,4278
41,4323
41,4656
41,4841
41,5008
41,5177
41,5297
41,5329
41,5411
41,5849
41,5905
41,6297
41,6362
41,6582
41,6824
41,6986
41,6996
41,6999
41,7120
41,7448
41,7897
41,8062
41,8176
41,8250
41,8525
41,9105
41,9177
41,9329
41,9454
41,9467
41,9698
41,9762
41,9868
41,10052
41,10284
41,10524
41,10886
41,10988
41,11249
41,11404
41,11509
41,11870
41,11950
41,12002
41,12211
41,12792
41,12888
41,12896
41,13319
41,13950
41,14111
41,14149
41,14547
41,14822
41,14907
41,15027
41,15136
41,15143
41,15468
41,15664
41,16468
41,16602
41,16702
41,16772
41,16801
41,17023
41,17137
41,17168
41,17368
41,17652
41,17863
41,18237
41,18704
41,19219
41,19253
41,19269
41,19349
41,19803
41,19938
41,20100
41,20114
41,20304
41,20428
41,20599
41,21107
41,21184
41,21466
41,22131
41,22155
41,22378
41,23002
41,23176
41,23477
41,23613
41,23849
41,24102
41,24112
41,24130
41,24284
41,24428
41,24710
41,25225
41,25387
41,25572
41,26069
41,26106
41,26232
41,26407
41,26513
41,27005
41,27099
41,27893
41,27930
41,28092
41,28241
41,28387
41,28429
41,28605
41,28716
41,28784
41,29054
41,29158
41,29206
41,29261
41,29308
41,29627
41,30055
41,30183
41,30268
41,30439
41,30745
41,30932
41,30952
41,31028
41,31080
41,31733
41,31903
41,31906
41,32170
41,32329
41,33245
41,33409
41,33432
41,33451
41,34022
41,34113
41,34140
41,34385
41,34413
41,34434
41,34533
41,34866
41,34897
41,35070
41,35415
41,35474
41,36050
41,36127
41,36168
41,36488
41,37302
41,37431
41,37473
41,37497
41,37885
41,38062
41,38125
41,38317
41,38498
41,38805
41,38806
41,39146
41,40094
41,40286
41,40486
41,40687
41,40691
41,40868
41,41541
41,41957
41,42020
41,42337
41,42639
41,43073
41,43303
41,43439
41,43490
41,43574
41,43599
41,43619
41,43660
41,44261
41,44426
41,44556
41,44673
41,45027
41,45154
41,45378
41,45910
41,45980
41,46038
41,46248
41,46577
41,46796
41,47122
41,47969
41,48223
41,48649
41,48702
41,48761
41,48903
41,49063
41,49315
41,49322
41,49525
41,49757
42,166
42,302
42,455
42,718
42,919
42,976
42,1153
42,1399
42,1683
42,1748
42,1868
42,1917
42,2072
42,2077
42,2414
42,2757
42,2975
42,2976
42,2997
42,3063
42,3261
42,3292
42,3980
42,4096
42,4391
42,4462
42,4553
42,4566
42,4614
42,4715
42,4755
42,4899
42,5251
42,5420
42,5799
42,5856
42,5961
42,6345
42,6397
42,6479
42,6774
42,6932
42,7231
42,7297
42,7337
42,7966
42,8037
42,8115
42,8706
42,8759
42,8933
42,8955
42,8965
42,8991
42,9280
42,9323
42,9389
42,9408
42,9455
42,9585
42,9692
42,9739
42,9984
42,10104
42,10377
42,10578
42,10683
42,10783
42,10900
42,11033
42,11071
42,11341
42,11388
42,11409
42,11811
42,11845
42,11884
42,12300
42,12355
42,12550
42,12729
42,13063
42,13290
42,13415
42,13681
42,13953
42,14228
42,14507
42,14590
42,14819
42,14831
42,15038
42,15146
42,15170
42,15249
42,15607
42,15741
42,15882
42,15902
42,15918
42,16011
42,16042
42,16082
42,16093
42,16204
42,16659
42,16746
42,16838
42,17240
42,17358
42,17398
42,17425
42,17598
42,17705
42,17807
42,17868
42,18206
42,18393
42,18945
42,19239
42,19240
42,19259
42,19330
42,19620
42,19775
42,19873
42,20385
42,21187
42,21345
42,21360
42,21411
42,21426
42,21458
42,21524
42,21644
42,22058
42,22245
42,22341
42,22386
42,22429
42,22458
42,22474
42,22639
42,22818
42,22847
42,22891
42,23165
42,23174
42,23648
42,23929
42,24044
42,24184
42,24197
42,24406
42,24746
42,24807
42,24906
42,24933
42,25598
42,25620
42,25851
42,25873
42,25963
42,26005
42,26424
42,26605
42,26754
42,26960
42,26961
42,27008
42,27031
42,27241
42,27250
42,27548
42,27670
42,27681
42,27688
42,27799
42,28116
42,28160
42,28249
42,28462
42,28530
42,29696
42,30142
42,30289
42,30431
42,30584
42,30762
42,30825
42,30999
42,31033
42,31300
42,31400
42,31566
42,31587
42,31680
42,31776
42,31835
42,32049
42,32079
42,32397
42,32502
42,32677
42,32811
42,32856
42,32867
42,32874
42,32946
42,32974
42,33095
42,33141
42,33783
42,34755
42,35058
42,35158
42,35253
42,35318
42,35347
42,35400
42,35637
42,35696
42,36037
42,36078
42,36212
42,36330
42,36388
42,36694
42,36809
42,36872
42,36886
42,37307
42,37351
42,37924
42,38070
42,38727
42,38756
42,39096
42,39124
42,39335
42,39458
42,39620
42,39692
42,39727
42,39834
42,40403
42,41129
42,41762
42,41869
42,42040
42,42369
42,42376
42,42461
42,42616
42,42662
42,42701
42,42771
42,42824
42,42829
42,42835
42,43227
42,43374
42,43750
42,43776
42,43790
42,43836
42,43939
42,44116
42,44186
42,44190
42,44651
42,45018
42,45092
42,45375
42,45496
42,45753
42,45768
42,46029
42,46047
42,46062
42,46184
42,46252
42,46341
42,46458
42,46810
42,46841
42,46890
42,47052
42,47361
42,47529
42,47573
42,47717
42,48198
42,48265
42,48498
42,48716
42,48892
42,48978
42,49046
42,49230
42,49265
42,49362
42,49371
42,49589
42,49673
42,49833
42,49992
43,717
43,1732
43,2212
43,2286
43,3189
43,3389
43,3545
43,3622
43,3984
43,4119
43,4592
43,5439
43,5490
43,6105
43,6714
43,6794
43,6985
43,7130
43,7682
43,7992
43,8238
43,9191
43,9931
43,10441
43,10561
43,10652
43,10739
43,11493
43,11552
43,11664
43,12984
43,13127
43,13444
43,13679
43,14028
43,14925
43,15239
43,15284
43,15599
43,15616
43,15724
43,15999
43,16076
43,16147
43,16404
43,16649
43,17649
43,17671
43,18287
43,18481
43,19195
43,20237
43,20662
43,20837
43,21009
43,21558
43,21751
43,22124
43,24338
43,24577
43,24623
43,24912
43,25053
43,26393
43,26573
43,26722
43,26827
43,26970
43,27462
43,28683
43,28988
43,29165
43,29513
43,30702
43,30772
43,31666
43,31699
43,31810
43,32019
43,32343
43,32686
43,33410
43,33457
43,33467
43,33594
43,33867
43,34152
43,34384
43,34760
43,35403
43,35610
43,36023
43,36786
43,37272
43,37413
43,37710
43,37764
43,37962
43,38578
43,38972
43,39282
43,39298
43,39651
43,41091
43,41358
43,42688
43,42697
43,42759
43,42911
43,43047
43,43267
43,43318
43,43376
43,43503
43,44018
43,44100
43,44410
43,44482
43,44580
43,44707
43,44915
43,44949
43,45254
43,45352
43,45361
43,45480
43,45719
43,45860
43,45897
43,46632
43,47478
43,48025
43,48232
43,48759
43,48996
44,1197
44,1321
44,2085
44,2667
44,2685
44,2857
44,3152
44,3269
44,4290
44,5217
44,5508
44,5677
44,6125
44,7866
44,7987
44,9012
44,9821
44,10608
44,10913
44,11223
44,11626
44,12016
44,12220
44,12339
44,12919
44,13170
44,13447
44,13836
44,14044
44,14055
44,14580
44,15552
44,15654
44,16108
44,17161
44,17486
44,17852
44,18042
44,18130
44,18770
44,19110
44,19485
44,20419
44,20481
44,20958
44,21529
44,22076
44,23150
44,23620
44,23700
44,25014
44,25707
44,25949
44,26439
44,28384
44,28595
44,29068
44,29542
44,29680
44,29920
44,30402
44,30550
44,31212
44,33051
44,33239
44,33958
44,34119
44,34503
44,35279
44,36520
44,36684
44,38189
44,39837
44,40155
44,41029
44,41311
44,41453
44,41533
44,41588
44,42787
44,42919
44,43242
44,43690
44,44237
44,45451
44,45871
44,46001
44,46081
44,47575
44,48871
44,49111
44,49217
44,49448
45,454
45,624
45,852
45,943
45,1327
45,1379
45,1624
45,1661
45,1776
45,2625
45,2683
45,2843
45,2868
45,2900
45,3057
45,3222
45,3245
45,3294
45,3313
45,3365
45,3790
45,3807
45,3881
45,4145
45,4389
45,4437
45,4613
45,5189
45,5195
45,5266
45,6257
45,6324
45,6562
45,6889
45,7007
45,7102
45,7328
45,7481
45,7504
45,7884
45,7890
45,7918
45,8417
45,8454
45,8486
45,8495
45,8950
45,9159
45,9394
45,9639
45,9743
45,9760
45,9866
45,10581
45,10753
45,11241
45,11527
45,11630
45,11670
45,11825
45,12000
45,12672
45,13136
45,13184
45,13537
45,13576
45,13601
45,13769
45,13996
45,14021
45,14083
45,14242
45,14816
45,15082
45,15450
45,15657
45,15925
45,15982
45,16260
45,16482
45,16530
45,16551
45,16680
45,16841
45,17028
45,17337
45,17402
45,17689
45,17747
45,18077
45,18088
45,18098
45,18117
45,18219
45,18300
45,18347
45,18394
45,18649
45,18742
45,18816
45,18900
45,19073
45,19109
45,19424
45,19535
45,19536
45,19772
45,20192
45,20212
45,20258
45,20290
45,20342
45,20442
45,20539
45,21344
45,21490
45,21544
45,22171
45,22332
45,22344
45,22873
45,22925
45,23218
45,23506
45,23698
45,24267
45,24296
45,24539
45,24655
45,24977
45,25010
45,25191
45,25401
45,25541
45,25590
45,25826
45,26022
45,26147
45,26371
45,26394
45,26561
45,26672
45,26803
45,26954
45,27225
45,27671
45,27955
45,28500
45,29173
45,29437
45,29780
45,30597
45,30692
45,30730
45,31143
45,31426
45,31689
45,32488
45,32963
45,33789
45,33836
45,33843
45,34323
45,35014
45,35661
45,35679
45,35933
45,36254
45,36808
45,37205
45,37487
45,37671
45,37778
45,38720
45,39295
45,40231
45,40256
45,40296
45,40546
45,40888
45,41369
45,41389
45,41445
45,41480
45,41494
45,42014
45,42286
45,42692
45,42740
45,43008
45,43094
45,44105
45,44641
45,44824
45,44988
45,45074
45,45188
45,45747
45,46065
45,46851
45,47146
45,47189
45,47817
45,47829
45,47855
45,47882
45,47925
45,48316
45,48561
45,48584
45,48641
45,48878
45,49255
45,49593
45,49771
45,49846
45,49949
46,6884
46,9752
46,12508
46,13070
46,14306
46,19829
46,23182
46,29631
46,31613
46,31922
46,39528
46,42486
46,42746
46,43737
46,46489
47,174
47,520
47,614
47,906
47,2050
47,2550
47,3941
47,3942
47,5214
47,5714
47,6352
47,6469
47,6650
47,6858
47,6959
47,7098
47,7099
47,7388
47,7480
47,7960
47,8921
47,9207
47,9292
47,9443
47,9833
47,9834
47,10089
47,10532
47,11717
47,11748
47,12321
47,12344
47,12829
47,13220
47,13489
47,14995
47,15603
47,16077
47,16169
47,18076
47,18325
47,18730
47,19010
47,19072
47,19572
47,19783
47,20772
47,20900
47,21072
47,21118
47,21147
47,21679
47,21781
47,21848
47,21865
47,22207
47,22220
47,22307
47,22720
47,23077
47,23130
47,23338
47,23391
47,23590
47,24093
47,24171
47,24174
47,24878
47,24994
47,25858
47,26315
47,27148
47,27922
47,28032
47,29125
47,29266
47,29467
47,29751
47,29905
47,30261
47,30376
47,31022
47,31354
47,31543
47,31637
47,31735
47,32140
47,32188
47,32846
47,33664
47,34029
47,34032
47,34799
47,34946
47,35019
47,36172
47,38622
47,38997
47,40124
47,40608
47,40611
47,40713
47,40964
47,41649
47,42095
47,42159
47,42340
47,42610
47,43082
47,43142
47,43421
47,44717
47,44946
47,45335
47,45339
47,45641
47,46936
47,47548
47,48074
47,48169
47,49139
47,49620
48,159
48,169
48,323
48,393
48,431
48,625
48,903
48,974
48,983
48,1293
48,1698
48,1877
48,1903
48,2039
48,2055
48,2143
48,2268
48,2421
48,2462
48,2579
48,2586
48,2614
48,2912
48,3076
48,3377
48,3759
48,3829
48,4055
48,4147
48,4233
48,4258
48,4264
48,4366
48,4396
48,4442
48,4513
48,4892
48,5240
48,5270
48,5561
48,5643
48,5897
48,6111
48,6162
48,6284
48,6334
48,6340
48,6481
48,6568
48,6754
48,7121
48,7137
48,7150
48,7155
48,7187
48,7245
48,7301
48,7369
48,7476
48,7691
48,7788
48,7883
48,8318
48,8448
48,8488
48,8577
48,8628
48,8785
48,9080
48,9086
48,9258
48,9513
48,9549
48,9659
48,9718
48,10054
48,10262
48,10400
48,10411
48,10668
48,10888
48,10930
48,11075
48,11248
48,11266
48,11271
48,11320
48,11639
48,11699
48,11790
48,11791
48,11872
48,11927
48,12129
48,12347
48,12359
48,12496
48,12525
48,12847
48,12876
48,12920
48,13021
48,13075
48,13197
48,13357
48,13522
48,13958
48,13961
48,13964
48,13967
48,14412
48,14424
48,14451
48,14463
48,14650
48,14954
48,14989
48,15373
48,15400
48,15582
48,15608
48,15723
48,15949
48,16055
48,16266
48,16453
48,16478
48,16491
48,16506
48,16509
48,16570
48,16573
48,16617
48,16692
48,16709
48,16837
48,16929
48,17052
48,17077
48,17397
48,17787
48,18248
48,18259
48,18302
48,18561
48,18949
48,19163
48,19198
48,19244
48,19355
48,19384
48,19391
48,19493
48,19516
48,19591
48,19872
48,19897
48,20151
48,20167
48,20179
48,20324
48,20397
48,20463
48,20637
48,20815
48,20821
48,20852
48,21230
48,21368
48,21400
48,21727
48,21876
48,22050
48,22478
48,22533
48,22635
48,22662
48,22743
48,22934
48,22948
48,22971
48,23143
48,23173
48,23219
48,23541
48,23594
48,23715
48,23729
48,23912
48,23918
48,24220
48,24286
48,24766
48,24890
48,24978
48,25037
48,25144
48,25359
48,25483
48,25567
48,26123
48,26225
48,26416
48,26520
48,26606
48,26724
48,26848
48,26873
48,26916
48,26950
48,27114
48,27117
48,27475
48,27518
48,27530
48,27805
48,28155
48,28322
48,28374
48,28381
48,28628
48,28713
48,28730
48,28745
48,29353
48,29368
48,29408
48,29674
48,29983
48,29984
48,30073
48,30146
48,30148
48,30296
48,30326
48,30527
48,30568
48,30756
48,30815
48,31004
48,31043
48,31055
48,31249
48,31303
48,31603
48,31618
48,31748
48,31809
48,31929
48,31930
48,32196
48,32370
48,32486
48,32553
48,32783
48,32925
48,32943
48,33090
48,33096
48,33283
48,33284
48,33302
48,33344
48,33374
48,33741
48,33767
48,33780
48,33833
48,34199
48,34719
48,34797
48,34806
48,34867
48,34980
48,35089
48,35233
48,35617
48,35633
48,35654
48,35776
48,35821
48,35881
48,35932
48,36028
48,36083
48,36284
48,36470
48,36512
48,36527
48,36860
48,36885
48,36912
48,37089
48,37207
48,37232
48,37516
48,37518
48,37558
48,37611
48,37620
48,37913
48,38044
48,38088
48,38100
48,38198
48,38358
48,38580
48,38682
48,38710
48,38721
48,38971
48,38998
48,39050
48,39247
48,39359
48,39824
48,39989
48,40039
48,40067
48,40133
48,40156
48,40165
48,40382
48,40634
48,40748
48,40818
48,40866
48,40881
48,40898
48,41009
48,41028
48,41239
48,41400
48,41439
48,41505
48,41506
48,41601
48,41603
48,42196
48,42510
48,42644
48,42691
48,43179
48,43206
48,43426
48,43443
48,43449
48,43515
48,43681
48,43701
48,43724
48,43738
48,43931
48,44143
48,44177
48,44437
48,44640
48,44882
48,45056
48,45149
48,45163
48,45196
48,45607
48,45632
48,45649
48,45908
48,46061
48,46182
48,46296
48,46344
48,46363
48,46526
48,46651
48,46906
48,46913
48,47124
48,47389
48,47445
48,47621
48,47631
48,47795
48,47888
48,47938
48,48192
48,48378
48,48556
48,48589
48,48658
48,48737
48,48896
48,48990
48,49059
48,49094
48,49159
48,49170
48,49338
48,49364
48,49479
48,49938
48,49970
49,3449
49,20658
49,29744
49,31116
49,45804
49,46718
50,567
50,808
50,850
50,1082
50,1950
50,2228
50,2627
50,2790
50,3030
50,3634
50,3870
50,3900
50,3938
50,4040
50,4209
50,4310
50,4348
50,5628
50,5760
50,6457
50,6473
50,6477
50,6497
50,7167
